,clickbait
14117,1
2335,1
12010,1
25206,0
5797,1
22888,0
13850,1
26571,0
18931,0
13439,1
25458,0
20586,0
22632,0
1144,1
19805,0
12422,1
15754,1
14613,1
21863,0
11142,1
876,1
31328,0
28499,0
14530,1
18046,0
25661,0
4848,1
26595,0
11943,1
15562,1
17760,0
11466,1
28636,0
14763,1
4776,1
23780,0
12776,1
31134,0
3952,1
10893,1
9829,1
13863,1
18317,0
31838,0
13064,1
21675,0
28236,0
14742,1
7920,1
21836,0
19731,0
29592,0
11880,1
15992,1
23645,0
16113,0
7433,1
26053,0
11238,1
29620,0
30528,0
20361,0
24155,0
20448,0
30831,0
5673,1
10282,1
87,1
17521,0
18474,0
19315,0
3507,1
20504,0
20680,0
4430,1
10024,1
4446,1
24752,0
2113,1
23636,0
28548,0
19418,0
29389,0
14247,1
2803,1
22614,0
30186,0
7507,1
16485,0
31212,0
16868,0
12614,1
15112,1
24843,0
25096,0
17848,0
28886,0
8147,1
29472,0
25340,0
20163,0
15933,1
21782,0
9360,1
13569,1
29348,0
22179,0
23999,0
26611,0
19709,0
5041,1
2488,1
8102,1
27544,0
3568,1
12663,1
20561,0
5478,1
15557,1
6001,1
4940,1
29690,0
29895,0
1857,1
30970,0
4635,1
25676,0
17997,0
9120,1
12850,1
545,1
20394,0
16617,0
17387,0
16821,0
13275,1
18546,0
5846,1
6235,1
1269,1
21814,0
127,1
1655,1
6485,1
7247,1
30100,0
2132,1
26196,0
15312,1
1421,1
14681,1
4597,1
25287,0
5331,1
31894,0
11293,1
31077,0
27927,0
16751,0
21314,0
8414,1
6216,1
11873,1
2719,1
22793,0
13247,1
6628,1
26695,0
26142,0
2697,1
18229,0
13327,1
11680,1
14881,1
5207,1
21922,0
3099,1
1003,1
18156,0
10280,1
11823,1
31662,0
3627,1
17926,0
25981,0
9334,1
26888,0
5369,1
16829,0
28917,0
4612,1
14999,1
472,1
976,1
9817,1
2703,1
5634,1
3018,1
23470,0
25996,0
6791,1
3404,1
30462,0
29153,0
6147,1
28312,0
3465,1
8971,1
22635,0
2565,1
20831,0
26214,0
12765,1
3386,1
10704,1
14726,1
5313,1
28681,0
16093,0
21587,0
29271,0
6823,1
8548,1
18318,0
17113,0
22497,0
18215,0
31005,0
18692,0
26752,0
22723,0
19910,0
8908,1
6210,1
27640,0
7412,1
928,1
5761,1
28901,0
11676,1
16846,0
25020,0
28475,0
8809,1
21155,0
30537,0
3894,1
31168,0
4206,1
30361,0
5927,1
4589,1
10356,1
4646,1
15575,1
30255,0
7014,1
29591,0
6268,1
16138,0
29981,0
3398,1
6140,1
15304,1
14168,1
20198,0
17616,0
14544,1
30365,0
2489,1
11794,1
8964,1
997,1
102,1
4526,1
19803,0
1313,1
7410,1
2661,1
21927,0
3044,1
338,1
26311,0
5401,1
11260,1
9499,1
25310,0
12418,1
11638,1
13208,1
27652,0
12693,1
21410,0
12849,1
1802,1
25228,0
22599,0
28323,0
5458,1
7987,1
19540,0
1722,1
4719,1
14843,1
27506,0
5585,1
8979,1
20487,0
30354,0
19185,0
13917,1
18298,0
23296,0
12583,1
3791,1
30716,0
28186,0
31612,0
25623,0
3911,1
28231,0
23489,0
24707,0
29167,0
5719,1
9849,1
3234,1
16054,0
11688,1
23041,0
26656,0
16542,0
11526,1
6015,1
24515,0
13090,1
5547,1
12482,1
17975,0
14900,1
31684,0
2481,1
9416,1
21998,0
3009,1
29339,0
27591,0
22308,0
10184,1
14494,1
6054,1
27191,0
26608,0
30752,0
8258,1
19130,0
22167,0
12523,1
1192,1
982,1
29140,0
7576,1
27224,0
6208,1
8175,1
27767,0
920,1
18127,0
4342,1
27685,0
27410,0
20660,0
744,1
1093,1
26090,0
6184,1
24644,0
4714,1
14730,1
30821,0
5272,1
12861,1
25295,0
20345,0
4312,1
3878,1
228,1
16621,0
8849,1
4084,1
22886,0
31094,0
19118,0
30832,0
21785,0
30650,0
6588,1
20755,0
3354,1
17252,0
8843,1
25182,0
4129,1
2936,1
14073,1
30508,0
1543,1
7952,1
17519,0
6137,1
2317,1
19469,0
29827,0
17259,0
11024,1
25995,0
20478,0
20923,0
13620,1
14138,1
13468,1
1562,1
15485,1
31698,0
30586,0
6771,1
6853,1
1117,1
28706,0
16899,0
27168,0
18501,0
30139,0
28225,0
22772,0
5810,1
22247,0
20297,0
7238,1
15189,1
30971,0
23656,0
24083,0
13617,1
26785,0
20794,0
30926,0
31324,0
31315,0
6350,1
4140,1
29602,0
30306,0
1937,1
22114,0
11510,1
2149,1
25651,0
30925,0
16162,0
20817,0
6869,1
29570,0
7287,1
10410,1
15033,1
29265,0
17531,0
1488,1
27911,0
14587,1
21394,0
31151,0
24133,0
7006,1
29822,0
16433,0
3573,1
11992,1
13498,1
3737,1
6035,1
20744,0
15084,1
2221,1
18959,0
21685,0
25727,0
17358,0
23074,0
30976,0
19771,0
10115,1
19640,0
15875,1
6957,1
16776,0
19634,0
12714,1
25462,0
962,1
7474,1
20598,0
24964,0
25277,0
23411,0
11984,1
29094,0
17433,0
11687,1
28698,0
17540,0
17383,0
30154,0
6115,1
16877,0
23762,0
29787,0
26158,0
17274,0
3546,1
30939,0
24302,0
15187,1
30640,0
27172,0
58,1
8901,1
22017,0
21419,0
8622,1
14414,1
22884,0
9379,1
4423,1
28936,0
13140,1
11005,1
10165,1
12893,1
345,1
5650,1
22991,0
6680,1
15044,1
28617,0
4348,1
21760,0
25837,0
7508,1
13309,1
28109,0
6818,1
23839,0
8322,1
13611,1
476,1
12681,1
31106,0
20301,0
23743,0
15388,1
8255,1
5347,1
648,1
30981,0
25503,0
7808,1
27784,0
29056,0
2588,1
10031,1
21348,0
12904,1
17085,0
113,1
18683,0
25884,0
30417,0
25694,0
27458,0
6026,1
20893,0
555,1
16115,0
16892,0
3361,1
29325,0
22096,0
1355,1
27223,0
10909,1
30294,0
28799,0
27774,0
4563,1
16487,0
11348,1
21044,0
21955,0
17341,0
14027,1
1169,1
1181,1
30368,0
26557,0
15270,1
22743,0
24159,0
10040,1
20280,0
18402,0
8617,1
10888,1
26216,0
19889,0
18497,0
541,1
170,1
14851,1
20103,0
11560,1
7322,1
26086,0
21762,0
21218,0
26897,0
20646,0
25713,0
2562,1
7166,1
28877,0
20622,0
19618,0
8331,1
27634,0
16686,0
31574,0
10691,1
7086,1
7137,1
5151,1
31338,0
31325,0
31064,0
9186,1
8277,1
9390,1
7207,1
17573,0
180,1
5622,1
1602,1
17242,0
2109,1
17503,0
2998,1
21545,0
4376,1
23568,0
2587,1
25815,0
6880,1
21744,0
4595,1
4690,1
17399,0
5171,1
23505,0
29318,0
8443,1
20614,0
12292,1
13015,1
28456,0
12145,1
28264,0
2462,1
13124,1
9597,1
1195,1
8152,1
29070,0
8178,1
17656,0
6762,1
26038,0
29184,0
6721,1
13543,1
11073,1
30737,0
23508,0
28680,0
1140,1
2323,1
15475,1
23350,0
7953,1
26177,0
27913,0
9389,1
13342,1
5120,1
10584,1
4171,1
10503,1
12327,1
29287,0
4567,1
19051,0
24972,0
11532,1
27404,0
20843,0
29404,0
16392,0
9254,1
31377,0
12568,1
2411,1
237,1
17147,0
4292,1
31620,0
7614,1
25187,0
1338,1
1366,1
28871,0
11730,1
3050,1
20204,0
17001,0
30237,0
25637,0
16602,0
13373,1
9207,1
20797,0
28552,0
21376,0
14108,1
21426,0
15001,1
23367,0
7427,1
11710,1
16559,0
23948,0
30024,0
17057,0
27449,0
17840,0
30408,0
29765,0
25390,0
26658,0
4769,1
13716,1
10341,1
4151,1
30666,0
8251,1
29310,0
12874,1
808,1
15392,1
589,1
7094,1
9542,1
8378,1
9681,1
9640,1
29949,0
13207,1
12113,1
22161,0
31296,0
11734,1
6157,1
30553,0
20115,0
10225,1
1206,1
29065,0
7157,1
2422,1
31140,0
1053,1
3511,1
24831,0
480,1
17922,0
11508,1
8418,1
2097,1
24206,0
13304,1
20310,0
27816,0
25843,0
21564,0
3371,1
31144,0
29780,0
14480,1
30118,0
11282,1
28238,0
23187,0
16905,0
2272,1
28660,0
7916,1
22174,0
28885,0
14215,1
27988,0
4712,1
13930,1
23374,0
10414,1
3782,1
4999,1
31799,0
3205,1
288,1
6005,1
30296,0
27046,0
5773,1
13424,1
30453,0
9670,1
6299,1
17298,0
21451,0
30881,0
27998,0
9603,1
9309,1
15185,1
4503,1
11643,1
802,1
5852,1
761,1
15473,1
13902,1
22115,0
12743,1
20572,0
16376,0
13894,1
17174,0
6294,1
2101,1
24581,0
23612,0
18368,0
16745,0
23986,0
29670,0
13132,1
17556,0
3689,1
19541,0
18444,0
15897,1
12865,1
27472,0
19835,0
31234,0
2403,1
13717,1
6632,1
21577,0
30953,0
3589,1
11259,1
22622,0
14062,1
13345,1
26458,0
20350,0
6889,1
16360,0
17169,0
20507,0
14642,1
4435,1
26075,0
6414,1
25613,0
11599,1
19854,0
3469,1
24388,0
13357,1
2130,1
24698,0
7008,1
31113,0
4814,1
21168,0
7582,1
8561,1
10873,1
25958,0
29024,0
5621,1
12736,1
5388,1
16134,0
1876,1
10556,1
7673,1
11474,1
4699,1
12219,1
7680,1
11731,1
28560,0
26270,0
1036,1
8769,1
17982,0
22166,0
22322,0
9506,1
6323,1
19284,0
27982,0
1138,1
9780,1
14419,1
11639,1
26970,0
28379,0
18027,0
7855,1
12479,1
18874,0
5616,1
4060,1
19457,0
3933,1
20899,0
21800,0
20283,0
30051,0
7926,1
1690,1
29828,0
17730,0
10667,1
24671,0
18947,0
8249,1
6708,1
13119,1
17706,0
16972,0
18269,0
14268,1
710,1
10955,1
22851,0
12762,1
3498,1
12160,1
9370,1
25838,0
30927,0
20584,0
26989,0
20563,0
30524,0
3439,1
20325,0
31581,0
1464,1
15326,1
16206,0
9776,1
17020,0
1541,1
1735,1
14315,1
16217,0
15998,1
13786,1
20008,0
29283,0
15964,1
7543,1
14932,1
19726,0
3906,1
31421,0
22390,0
5550,1
24333,0
19985,0
4495,1
13077,1
20169,0
11598,1
26104,0
7796,1
27628,0
4182,1
24433,0
28962,0
1969,1
8933,1
31900,0
14819,1
813,1
23741,0
20509,0
14282,1
15477,1
27850,0
148,1
21114,0
13722,1
28807,0
13176,1
23302,0
2987,1
19725,0
4517,1
23675,0
30575,0
12706,1
31218,0
6809,1
22006,0
26982,0
28929,0
27214,0
5456,1
30780,0
26491,0
28436,0
8832,1
1170,1
18143,0
10409,1
226,1
16232,0
10724,1
19593,0
17053,0
27771,0
20690,0
219,1
25972,0
18225,0
27785,0
11485,1
28879,0
10195,1
20224,0
16795,0
7945,1
23781,0
22259,0
707,1
29118,0
2671,1
14080,1
16592,0
16577,0
29542,0
19766,0
13540,1
388,1
25407,0
18909,0
14098,1
13799,1
14130,1
8434,1
27706,0
19643,0
24096,0
14364,1
22042,0
12431,1
24808,0
24208,0
9698,1
9729,1
13998,1
21677,0
28590,0
5971,1
3113,1
29344,0
6200,1
17611,0
8422,1
20016,0
17544,0
3617,1
15371,1
16954,0
22329,0
1918,1
17150,0
31261,0
7415,1
8193,1
5015,1
5470,1
27616,0
2991,1
18116,0
1532,1
12083,1
14483,1
25440,0
3663,1
22563,0
6508,1
13273,1
8897,1
20056,0
24509,0
2128,1
30619,0
27285,0
1509,1
16585,0
19708,0
10856,1
27239,0
12689,1
6527,1
6435,1
10127,1
2199,1
6403,1
2716,1
15361,1
21705,0
20800,0
13194,1
10613,1
17151,0
869,1
11798,1
15900,1
8429,1
23143,0
27193,0
27872,0
23913,0
9722,1
19144,0
7869,1
13338,1
27846,0
23086,0
7450,1
10702,1
28349,0
17064,0
29877,0
23250,0
24205,0
16421,0
9155,1
18897,0
18868,0
19122,0
13069,1
2694,1
7039,1
15430,1
3940,1
7562,1
2668,1
14979,1
39,1
31511,0
8413,1
10994,1
15077,1
26722,0
6888,1
19926,0
9922,1
7408,1
5826,1
10598,1
11164,1
26241,0
20455,0
24300,0
2799,1
22968,0
19554,0
6352,1
19,1
2626,1
15246,1
14947,1
30363,0
28544,0
29263,0
16563,0
24127,0
26831,0
5893,1
18538,0
20093,0
4515,1
13793,1
25444,0
17013,0
14180,1
23880,0
27574,0
11813,1
837,1
17687,0
4068,1
22435,0
14919,1
10903,1
5036,1
20786,0
9394,1
18261,0
5938,1
6090,1
4998,1
6736,1
26929,0
2997,1
5579,1
23307,0
20505,0
9500,1
28677,0
23835,0
20747,0
20847,0
9148,1
27028,0
26293,0
12171,1
19740,0
26275,0
24115,0
3262,1
15143,1
31854,0
17340,0
21086,0
252,1
8951,1
31272,0
30710,0
6458,1
21250,0
21959,0
8332,1
19495,0
31871,0
19451,0
5782,1
13475,1
11447,1
29462,0
3851,1
6953,1
29349,0
18740,0
24913,0
18465,0
15578,1
13144,1
9376,1
24172,0
15418,1
13814,1
12140,1
28,1
5179,1
7759,1
7932,1
11275,1
22165,0
5419,1
18196,0
24288,0
15750,1
8293,1
28568,0
14871,1
19098,0
27325,0
30591,0
8592,1
760,1
24068,0
22764,0
615,1
25267,0
27477,0
14818,1
26498,0
21240,0
17809,0
25756,0
25118,0
23697,0
28965,0
26238,0
26559,0
17369,0
28563,0
27562,0
9382,1
12786,1
15781,1
11886,1
10642,1
19257,0
15242,1
30374,0
14158,1
12534,1
2845,1
14565,1
17146,0
7907,1
13983,1
26673,0
28052,0
29442,0
10396,1
23065,0
6339,1
10997,1
14800,1
26030,0
887,1
34,1
28148,0
12701,1
2383,1
25404,0
9940,1
4906,1
5090,1
21474,0
9364,1
5108,1
4453,1
18095,0
26479,0
29688,0
1058,1
5168,1
17060,0
2050,1
952,1
14722,1
18770,0
31595,0
4080,1
13504,1
30240,0
28535,0
9719,1
11234,1
582,1
9127,1
6300,1
11773,1
31537,0
17630,0
31166,0
10467,1
1484,1
15567,1
17535,0
14621,1
26457,0
7975,1
3075,1
19110,0
25657,0
15969,1
12121,1
24050,0
18601,0
8475,1
11272,1
6418,1
3436,1
1631,1
27849,0
18063,0
25820,0
9449,1
10542,1
26452,0
19542,0
25268,0
385,1
31843,0
9772,1
22978,0
16473,0
24091,0
5173,1
1292,1
22285,0
18389,0
26518,0
22388,0
12819,1
9534,1
16090,0
12790,1
10001,1
28701,0
10880,1
7911,1
15351,1
1924,1
31173,0
29993,0
1898,1
12603,1
29588,0
13788,1
13803,1
30877,0
6607,1
14093,1
10456,1
30817,0
30176,0
6866,1
7769,1
31099,0
27020,0
12183,1
3102,1
24081,0
2768,1
3628,1
23053,0
138,1
4353,1
5671,1
25670,0
6110,1
21994,0
29222,0
15249,1
23526,0
11055,1
25518,0
7656,1
6064,1
28151,0
23767,0
4184,1
21352,0
22413,0
18243,0
28603,0
24363,0
1372,1
8715,1
22560,0
18721,0
28700,0
15712,1
22415,0
21822,0
30614,0
23243,0
17665,0
18507,0
23513,0
3409,1
9004,1
28280,0
13585,1
23958,0
20237,0
17458,0
8581,1
29220,0
1676,1
20570,0
12217,1
2029,1
14950,1
5493,1
2913,1
7302,1
30841,0
10742,1
392,1
13483,1
11684,1
8815,1
9581,1
30383,0
23029,0
9738,1
15362,1
17720,0
15173,1
1528,1
26492,0
10293,1
30712,0
26174,0
8539,1
7636,1
7128,1
3644,1
13261,1
17011,0
3666,1
28106,0
301,1
30429,0
4372,1
5869,1
5246,1
26958,0
7741,1
4687,1
3015,1
31579,0
31831,0
2294,1
16888,0
41,1
25410,0
24765,0
10278,1
11906,1
8371,1
15774,1
24878,0
7850,1
11551,1
9816,1
17306,0
22198,0
28922,0
1766,1
7762,1
21338,0
4304,1
27488,0
7537,1
20106,0
17635,0
25013,0
3461,1
12302,1
30049,0
17370,0
10514,1
12319,1
21520,0
8351,1
9486,1
4674,1
27755,0
19501,0
6520,1
20611,0
18796,0
20284,0
30402,0
18794,0
14490,1
18069,0
25859,0
21129,0
19988,0
7425,1
27778,0
9608,1
8091,1
8396,1
19906,0
28146,0
745,1
15150,1
10227,1
5305,1
6598,1
26710,0
30464,0
20836,0
22450,0
23578,0
1149,1
28543,0
21666,0
18086,0
2698,1
9832,1
3719,1
4316,1
16241,0
31343,0
22438,0
31100,0
7751,1
30830,0
2505,1
14064,1
19993,0
22689,0
31797,0
9565,1
1041,1
30181,0
30696,0
20234,0
16534,0
7226,1
25512,0
30605,0
22318,0
13385,1
3543,1
397,1
24270,0
31945,0
5496,1
19391,0
10056,1
23638,0
10231,1
28382,0
25092,0
7458,1
26596,0
18908,0
18108,0
28237,0
17851,0
24290,0
22286,0
3924,1
17129,0
4996,1
4131,1
24781,0
13192,1
31783,0
18829,0
22814,0
22685,0
605,1
30577,0
6802,1
20655,0
19215,0
16446,0
29137,0
28703,0
12424,1
7854,1
5828,1
20173,0
8208,1
8906,1
17026,0
22893,0
17477,0
30428,0
27656,0
8922,1
16007,0
20547,0
14957,1
20464,0
28118,0
16242,0
18441,0
16514,0
21739,0
20012,0
15790,1
15441,1
2625,1
22443,0
17722,0
19896,0
23558,0
4726,1
8006,1
28273,0
30192,0
3121,1
25411,0
20937,0
27206,0
31754,0
20359,0
10659,1
18570,0
9023,1
30624,0
26476,0
20823,0
15698,1
14862,1
7896,1
22798,0
28491,0
1974,1
23426,0
26972,0
31434,0
26683,0
24978,0
20910,0
12580,1
25325,0
31336,0
16784,0
15130,1
19524,0
922,1
29915,0
25119,0
26306,0
19196,0
17168,0
28453,0
15179,1
29433,0
10375,1
17622,0
12478,1
29646,0
12386,1
30149,0
14464,1
28817,0
7353,1
7286,1
13577,1
29073,0
22618,0
25322,0
28739,0
14945,1
18732,0
13316,1
15378,1
9947,1
5361,1
31785,0
22694,0
21686,0
19912,0
22873,0
19182,0
21232,0
5855,1
7197,1
14895,1
10325,1
29476,0
25308,0
30357,0
3241,1
26963,0
20458,0
15384,1
27084,0
24866,0
15433,1
8799,1
4150,1
31728,0
9225,1
7997,1
17152,0
31664,0
14488,1
25709,0
16163,0
24240,0
13967,1
12768,1
18427,0
20070,0
11031,1
23567,0
30856,0
2571,1
26044,0
21181,0
12341,1
17790,0
257,1
13584,1
15335,1
12284,1
27411,0
1458,1
22183,0
18123,0
29955,0
2427,1
15746,1
4303,1
24827,0
13107,1
25143,0
25880,0
10012,1
10749,1
26834,0
22664,0
30997,0
22210,0
23201,0
5346,1
28235,0
26886,0
11209,1
17467,0
10348,1
25429,0
19587,0
17653,0
1861,1
28707,0
22864,0
21466,0
1900,1
15403,1
28893,0
26027,0
14196,1
13797,1
8454,1
10975,1
15940,1
10188,1
2346,1
12369,1
20936,0
30770,0
11077,1
3293,1
15087,1
7193,1
24849,0
5713,1
20846,0
9199,1
29632,0
19611,0
787,1
4605,1
21191,0
17478,0
12593,1
31235,0
24349,0
18386,0
218,1
21876,0
29995,0
23804,0
30828,0
28296,0
30208,0
31231,0
25710,0
20044,0
29295,0
2594,1
2470,1
31017,0
19335,0
23003,0
14201,1
26121,0
21097,0
786,1
22733,0
24794,0
3705,1
14337,1
1035,1
16423,0
28554,0
25432,0
14571,1
9807,1
11898,1
25920,0
10444,1
16398,0
14321,1
10367,1
10577,1
13969,1
26543,0
3599,1
16883,0
21846,0
9002,1
517,1
24112,0
12241,1
11122,1
18131,0
15881,1
10154,1
28992,0
16710,0
17972,0
3199,1
28619,0
1118,1
18392,0
4474,1
30384,0
19790,0
17513,0
26180,0
11751,1
9268,1
18725,0
12180,1
1932,1
4625,1
12395,1
6981,1
13727,1
29944,0
18170,0
2209,1
20151,0
4254,1
2784,1
31373,0
10751,1
4158,1
10134,1
27957,0
17956,0
16519,0
13187,1
23311,0
675,1
28092,0
14368,1
6079,1
21534,0
18234,0
20776,0
23363,0
26278,0
10770,1
1466,1
25559,0
20785,0
13989,1
23052,0
26080,0
2287,1
493,1
4163,1
3079,1
13849,1
1077,1
17366,0
11339,1
17514,0
28834,0
19438,0
2354,1
16760,0
13835,1
4507,1
29112,0
26766,0
792,1
20001,0
9639,1
7629,1
20647,0
2233,1
12830,1
8546,1
16763,0
4309,1
5178,1
3370,1
13158,1
12616,1
15785,1
31988,0
18577,0
28990,0
20931,0
8653,1
25770,0
22015,0
31097,0
12509,1
14510,1
16088,0
22748,0
3774,1
11205,1
7825,1
18627,0
12288,1
27557,0
29891,0
5092,1
18275,0
22103,0
24757,0
29326,0
28979,0
9877,1
4913,1
12354,1
8431,1
22276,0
7068,1
6296,1
16843,0
9014,1
29979,0
19827,0
5155,1
4743,1
12285,1
3190,1
10709,1
25276,0
27041,0
4789,1
27130,0
4773,1
6018,1
27326,0
4125,1
454,1
22177,0
6982,1
25298,0
23330,0
15564,1
21290,0
4416,1
11727,1
9992,1
1854,1
27073,0
15657,1
29120,0
28408,0
13105,1
30426,0
7958,1
19853,0
6928,1
13606,1
25505,0
10907,1
13183,1
21333,0
23276,0
11151,1
27953,0
1023,1
25682,0
24332,0
5862,1
29660,0
25513,0
10910,1
22856,0
22169,0
25698,0
21984,0
13608,1
21881,0
5489,1
16551,0
12884,1
26659,0
25783,0
95,1
9032,1
11799,1
6397,1
21850,0
12172,1
26087,0
7062,1
30891,0
650,1
24213,0
21962,0
17389,0
6706,1
28200,0
31904,0
24589,0
3338,1
11329,1
18886,0
3895,1
12731,1
1933,1
9243,1
25932,0
20114,0
11136,1
14625,1
20973,0
4686,1
19236,0
14967,1
10815,1
16436,0
3327,1
30878,0
10416,1
28805,0
30746,0
18145,0
2551,1
16084,0
25375,0
16012,0
17061,0
9006,1
1804,1
26675,0
30669,0
17951,0
10920,1
11801,1
13264,1
24342,0
31061,0
9887,1
3056,1
20873,0
23372,0
5024,1
18968,0
23692,0
31898,0
26470,0
12814,1
12961,1
27669,0
8495,1
1474,1
1945,1
18365,0
10345,1
18494,0
24027,0
8969,1
6106,1
5951,1
6338,1
11919,1
29145,0
24284,0
27327,0
15474,1
6506,1
2885,1
30972,0
13941,1
15762,1
2480,1
25767,0
29761,0
21113,0
29236,0
10774,1
7413,1
8683,1
28869,0
30922,0
8973,1
5641,1
2536,1
24384,0
25477,0
13056,1
7872,1
5410,1
11322,1
12700,1
15263,1
15434,1
25398,0
21503,0
23927,0
10562,1
28933,0
14259,1
6968,1
24658,0
10447,1
14386,1
6042,1
3151,1
12989,1
20850,0
9044,1
15728,1
25638,0
3212,1
13310,1
23485,0
9899,1
6904,1
21109,0
19620,0
31407,0
17918,0
16334,0
9671,1
28976,0
14257,1
2888,1
23819,0
15936,1
10522,1
2800,1
16191,0
7695,1
31531,0
9128,1
19737,0
31360,0
3810,1
31681,0
17789,0
11345,1
6003,1
11488,1
3340,1
10845,1
9445,1
8376,1
24066,0
26977,0
19615,0
27111,0
28903,0
21851,0
28388,0
29297,0
427,1
9711,1
8947,1
10081,1
18506,0
762,1
24400,0
25530,0
16650,0
29230,0
773,1
4301,1
4543,1
24856,0
362,1
14040,1
15869,1
5187,1
18695,0
24955,0
23806,0
30315,0
23745,0
20659,0
293,1
4751,1
11240,1
23863,0
15778,1
9022,1
21271,0
12003,1
17238,0
23882,0
12210,1
18852,0
17960,0
30952,0
19840,0
16486,0
23232,0
7802,1
23557,0
16469,0
16993,0
10953,1
3486,1
30043,0
22321,0
18113,0
29205,0
21883,0
4238,1
8913,1
12287,1
24460,0
951,1
28837,0
7313,1
18281,0
1674,1
13843,1
4418,1
1530,1
23286,0
8478,1
25335,0
2739,1
16462,0
16957,0
2786,1
30525,0
18948,0
9331,1
8097,1
4088,1
28978,0
28772,0
5914,1
12779,1
1270,1
13869,1
6695,1
15311,1
13339,1
3178,1
22598,0
20220,0
7573,1
3450,1
2307,1
30565,0
22645,0
3690,1
26684,0
10459,1
8318,1
15886,1
26760,0
10489,1
19448,0
30076,0
16481,0
5750,1
3078,1
12957,1
19779,0
18006,0
17599,0
5864,1
28085,0
19623,0
1153,1
26447,0
20966,0
30703,0
27798,0
7337,1
143,1
25913,0
31593,0
6109,1
14128,1
16793,0
5538,1
12508,1
23987,0
25644,0
25582,0
18037,0
2581,1
15534,1
18706,0
23254,0
27723,0
29188,0
6547,1
26296,0
22929,0
7964,1
19178,0
25005,0
171,1
13632,1
8230,1
29736,0
24245,0
6552,1
18981,0
31356,0
20717,0
285,1
15828,1
15323,1
1847,1
31160,0
10780,1
371,1
10925,1
31903,0
3464,1
15758,1
31244,0
598,1
12177,1
27599,0
15023,1
9766,1
15775,1
23194,0
19599,0
11489,1
11071,1
7893,1
13789,1
30833,0
19641,0
17049,0
29618,0
30657,0
30243,0
2211,1
7422,1
13362,1
4298,1
217,1
724,1
3904,1
9435,1
28974,0
29284,0
27069,0
7651,1
10148,1
15917,1
9114,1
4981,1
16273,0
27107,0
7208,1
11416,1
1287,1
28342,0
6500,1
26394,0
22433,0
7644,1
21887,0
18205,0
24177,0
14388,1
4114,1
8929,1
14717,1
15666,1
26233,0
23450,0
2420,1
16461,0
23549,0
22145,0
27484,0
30380,0
14928,1
14551,1
14531,1
18691,0
9074,1
30231,0
6859,1
25473,0
8939,1
6722,1
30886,0
8660,1
6819,1
15623,1
31752,0
17679,0
10054,1
2549,1
15573,1
20521,0
21380,0
21982,0
3098,1
25189,0
30864,0
17376,0
13576,1
27805,0
4007,1
1495,1
4456,1
11800,1
15413,1
15072,1
26286,0
27351,0
4104,1
23670,0
22904,0
20826,0
25109,0
67,1
5240,1
13134,1
29921,0
16581,0
5141,1
7592,1
22220,0
17331,0
29159,0
25865,0
26103,0
14135,1
20888,0
24933,0
12149,1
16908,0
6518,1
12060,1
8600,1
18344,0
8259,1
14762,1
17931,0
18263,0
12612,1
24888,0
16674,0
878,1
25790,0
2788,1
22439,0
25791,0
18738,0
6034,1
31961,0
20240,0
23898,0
16898,0
15913,1
7243,1
25179,0
6373,1
31466,0
12169,1
25466,0
30082,0
24338,0
6718,1
26490,0
23534,0
10477,1
12959,1
14598,1
13938,1
24912,0
18056,0
7099,1
17735,0
16070,0
19170,0
6248,1
25789,0
3052,1
20279,0
12529,1
21966,0
20722,0
28441,0
15650,1
10199,1
15091,1
26201,0
20964,0
10486,1
31641,0
12882,1
26728,0
25896,0
10823,1
30773,0
4813,1
27184,0
26616,0
31150,0
31795,0
11499,1
18173,0
358,1
13419,1
23676,0
20136,0
25481,0
17148,0
10854,1
5848,1
28093,0
4891,1
17703,0
11624,1
17074,0
8286,1
7395,1
15527,1
26446,0
13881,1
25446,0
24746,0
27378,0
3975,1
31847,0
27663,0
30743,0
7326,1
9269,1
25053,0
11825,1
24634,0
22240,0
24419,0
15968,1
13501,1
11358,1
17403,0
26633,0
4478,1
2933,1
9100,1
25959,0
27726,0
1653,1
12119,1
31931,0
20939,0
15727,1
22288,0
20518,0
18992,0
25525,0
19629,0
5250,1
28212,0
30658,0
20352,0
1367,1
18100,0
6225,1
31306,0
15648,1
14953,1
11865,1
8150,1
26257,0
10149,1
7797,1
30056,0
31154,0
19398,0
5396,1
27666,0
13653,1
3548,1
7940,1
8687,1
23467,0
9404,1
309,1
8398,1
23270,0
5880,1
5739,1
20281,0
22745,0
28734,0
30273,0
29772,0
8806,1
30581,0
3437,1
9786,1
9784,1
26372,0
22972,0
23019,0
31965,0
15605,1
23335,0
13020,1
25974,0
20193,0
6152,1
31840,0
30121,0
18611,0
23834,0
6723,1
22935,0
16173,0
23280,0
5468,1
8508,1
21242,0
24838,0
1593,1
30416,0
25628,0
31240,0
5762,1
30880,0
28570,0
28266,0
11450,1
6917,1
9343,1
14471,1
29529,0
21343,0
11909,1
16488,0
28485,0
18363,0
20971,0
29534,0
17769,0
20987,0
4809,1
27677,0
25550,0
17962,0
13048,1
8310,1
29244,0
16411,0
7027,1
11907,1
4851,1
12474,1
13579,1
20698,0
23476,0
27323,0
17518,0
12855,1
24025,0
8940,1
7071,1
1546,1
24072,0
22896,0
16472,0
14783,1
2691,1
16427,0
7873,1
9707,1
30404,0
2601,1
1299,1
29443,0
6244,1
23908,0
31410,0
6212,1
23402,0
14102,1
9304,1
6363,1
30706,0
